[0, 71, 20, 0.9882506527415144, 5.579271554946899, 5.579271554946899, 5.579271554946899, 1]
[0, 48, 67, 0.9653179190751445, 28.83413076400757, 17.206701159477234, 34.41340231895447, 2]
[0, 2, 84, 0.9838461538461538, 0.9707040786743164, 11.794702132542929, 35.384106397628784, 3]
[0, 57, 22, 0.9914748508098892, 1.4052882194519043, 9.197348654270172, 36.78939461708069, 4]
[0, 28, 7, 0.9557558377714052, 9.263286828994751, 9.210536289215089, 46.05268144607544, 5]
[0, 21, 30, 0.9707509881422924, 1.6956963539123535, 7.958062966664632, 47.74837779998779, 6]
[0, 43, 58, 0.9710113574905355, 12.044223070144653, 8.541800124304634, 59.792600870132446, 7]
[0, 40, 86, 0.9976674873655565, 3.5149550437927246, 7.913444489240646, 63.30755591392517, 8]
[0, 57, 40, 0.9608391608391609, 23.592472314834595, 9.65555869208442, 86.90002822875977, 9]
[0, 56, 79, 0.9803149606299213, 1.8422229290008545, 8.874225115776062, 88.74225115776062, 10]
[0, 45, 7, 0.975499803998432, 20.01791739463806, 9.887288050218062, 108.76016855239868, 11]
[0, 63, 27, 0.975, 1.4922077655792236, 9.18769802649816, 110.2523763179779, 12]
[0, 16, 53, 0.9732065687121867, 16.232534646987915, 9.729608535766602, 126.48491096496582, 13]
[0, 82, 87, 0.9721952796637569, 1.0767662525177002, 9.111548372677394, 127.56167721748352, 14]
[0, 69, 65, 0.9983437615016563, 3.8724324703216553, 8.762273979187011, 131.43410968780518, 15]
[0, 32, 36, 0.9350634503258259, 14.193722248077393, 9.10173949599266, 145.62783193588257, 16]
[0, 38, 87, 0.9466929911154985, 0.7960920333862305, 8.613171998192282, 146.4239239692688, 17]
[0, 23, 50, 0.9703315881326352, 1.2137770652770996, 8.202094501919216, 147.6377010345459, 18]
[0, 73, 44, 0.9750595710881652, 27.95611000061035, 9.241779528166118, 175.59381103515625, 19]
[0, 7, 13, 0.9378921620759332, 17.029504776000977, 9.631165790557862, 192.62331581115723, 20]
[0, 19, 54, 0.9743923611111112, 1.233536720275879, 9.231278691973005, 193.8568525314331, 21]
[0, 56, 59, 0.8796718322698268, 0.22408652305603027, 8.821860866113143, 194.08093905448914, 22]
[0, 48, 73, 0.9653179190751445, 31.193721532821655, 9.794550460317861, 225.2746605873108, 23]
[0, 6, 38, 0.9987118382068788, 1.6370563507080078, 9.45465487241745, 226.9117169380188, 24]
[0, 38, 13, 0.9706490285241836, 1.218095302581787, 9.125192489624023, 228.1298122406006, 25]
[0, 46, 47, 0.9549447142709517, 13.533293724060059, 9.29473484479464, 241.66310596466064, 26]
[0, 66, 51, 0.9739837398373984, 29.298877239227295, 10.035629007551405, 270.96198320388794, 27]
[0, 84, 18, 0.922077922077922, 0.1707601547241211, 9.683312262807574, 271.13274335861206, 28]
[0, 86, 50, 0.9531568228105907, 2.39005970954895, 9.431820795453827, 273.522803068161, 29]
[0, 11, 41, 0.9951678535096643, 4.859360933303833, 9.279405466715495, 278.38216400146484, 30]
[0, 85, 3, 0.9550368972026771, 5.01418137550354, 9.141817592805431, 283.3963453769684, 31]
[0, 55, 85, 0.9803516028955532, 4.644068956375122, 9.001262947916985, 288.0404143333435, 32]
[0, 32, 57, 0.958836380361044, 14.080856323242188, 9.155190019896537, 302.1212706565857, 33]
[0, 27, 71, 0.9753127057274523, 28.710792064666748, 9.73035478591919, 330.83206272125244, 34]
[0, 38, 19, 0.968421052631579, 0.10831594467163086, 9.455439390454973, 330.9403786659241, 35]
[0, 68, 38, 0.9953548387096774, 0.8103044033050537, 9.21529675192303, 331.7506830692291, 36]
[0, 69, 54, 0.9808043257857384, 35.33120679855347, 9.921132158588719, 367.0818898677826, 37]
[0, 3, 5, 0.9774843641417651, 8.681318759918213, 9.888505490202652, 375.7632086277008, 38]
[0, 10, 33, 0.9616122840690979, 22.610162019729614, 10.214701811472574, 398.3733706474304, 39]
[0, 67, 37, 0.9712420332659724, 30.835095167160034, 10.730211645364761, 429.20846581459045, 40]
[0, 51, 35, 0.973931075343142, 19.208701133728027, 10.937004071910208, 448.4171669483185, 41]
[0, 85, 61, 0.9296826384567517, 2.109858989715576, 10.726833950905572, 450.52702593803406, 42]
[0, 15, 30, 0.9677614346161596, 1.206742763519287, 10.505436481431474, 451.73376870155334, 43]
[0, 28, 69, 0.9667928025330141, 19.994045972824097, 10.721086697144942, 471.72781467437744, 44]
[0, 1, 73, 0.9772570640937285, 3.9401657581329346, 10.570399565166896, 475.6679804325104, 45]
[0, 52, 86, 0.996523599411686, 3.4531702995300293, 10.415677189826965, 479.1211507320404, 46]
[0, 34, 21, 0.9950173010380623, 2.3181962966918945, 10.243390362313454, 481.4393470287323, 47]
[0, 59, 10, 0.951364919987449, 3.928485870361328, 10.111829852064451, 485.3678328990936, 48]
[0, 54, 41, 0.9911504424778761, 3.0593531131744385, 9.96790175535241, 488.42718601226807, 49]
[0, 54, 7, 0.960737266877522, 16.272175788879395, 10.093987236022949, 504.69936180114746, 50]
[0, 56, 48, 0.969678344601516, 1.0773773193359375, 9.917190963146734, 505.7767391204834, 51]
[0, 0, 37, 0.9541054141269272, 3.721773147583008, 9.798048312847431, 509.4985122680664, 52]
[0, 85, 52, 0.9538404268519668, 7.046067714691162, 9.746124150618067, 516.5445799827576, 53]
[0, 35, 34, 0.9683059168030316, 25.146376132965088, 10.031314002143013, 541.6909561157227, 54]
[0, 64, 23, 0.9900662251655629, 0.22781062126159668, 9.853068486126986, 541.9187667369843, 55]
[0, 0, 27, 0.9542639352072415, 4.162045478820801, 9.751443075282234, 546.080812215805, 56]
[0, 58, 55, 0.9749258788648878, 24.687870979309082, 10.013485670089722, 570.7686831951141, 57]
[0, 56, 7, 0.9722547870261821, 1.1843407154083252, 9.861259032940042, 571.9530239105225, 58]
[0, 75, 17, 0.9641039746939898, 44.15530228614807, 10.442514003333399, 616.1083261966705, 59]
[0, 65, 5, 0.9600406366407044, 0.9278390407562256, 10.283936087290446, 617.0361652374268, 60]
[0, 38, 20, 0.9696202531645569, 0.31645941734313965, 10.120534830406063, 617.3526246547699, 61]
[0, 43, 72, 0.973568281938326, 11.98522663116455, 10.150610504611846, 629.3378512859344, 62]
[0, 13, 65, 0.9939381693271367, 1.646078109741211, 10.015617926915487, 630.9839293956757, 63]
[0, 2, 54, 0.979598145285935, 7.710451126098633, 9.979599695652723, 638.6943805217743, 64]
[0, 31, 45, 0.9665323830182833, 17.00948476791382, 10.08775177368751, 655.7038652896881, 65]
[0, 29, 18, 0.9952700039416634, 2.584696054458618, 9.97406911127495, 658.2885613441467, 66]
[0, 79, 82, 0.9980498676695919, 2.1946465969085693, 9.857958327478437, 660.4832079410553, 67]
[0, 76, 86, 0.9964931211222012, 3.499255657196045, 9.764447994091931, 663.9824635982513, 68]
